post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"YOMAR 205/55/17 91W SKYRACE P03",yomar-205-55-17-91w-skyrace-p03,,3269,"El Yomar Skyrace P03 205/55 R17 91W es un neumático radial diseñado para autos medianos, ofreciendo buen equilibrio entre confort y rendimiento.
Su ancho de 205 mm y perfil 55 brindan estabilidad y agarre en curvas.
El índice de carga 91 soporta hasta 615 kg por neumático, adecuado para uso urbano y de autopista.
El código de velocidad W permite velocidades de hasta 270 km/h.
Su diseño busca durabilidad, tracción confiable y desgaste uniforme.
Ofrece una conducción cómoda con bajo nivel de ruido.
Es una opción económica con buena relación calidad-precio para uso diario.",,Publicada,,0,"2025-10-28 17:49:35",1,closed,617,,,no,no,6,74000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-1.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-205-55-17-91w-skyrace-p03/,0,,,simple,,"Aro > 17|Ancho > 205|Alto > 55",,,,,,,,,,,,,
"YOMAR 215/45/17 91W SKYRACE P06",yomar-215-45-17-91w-skyrace-p06,,3271,"El Yomar Skyrace P06 215/45 R17 91W es un neumático radial de perfil deportivo, ideal para autos medianos y compactos.
Su ancho de 215 mm y perfil 45 ofrecen excelente agarre y estabilidad en curvas.
El índice de carga 91 soporta hasta 615 kg por neumático.
El código de velocidad W permite rodar hasta 270 km/h en condiciones óptimas.
Su diseño busca combinar rendimiento, confort y buena respuesta en carretera.
La banda de rodadura favorece el drenaje del agua y reduce el ruido.
Es una opción accesible con estética deportiva y buen desempeño diario.",,Publicada,,0,"2025-10-28 17:56:19",1,closed,619,,,no,no,8,70000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-2.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (2) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-215-45-17-91w-skyrace-p06/,0,,,simple,,"Aro > 17|Ancho > 215|Alto > 45|Marca > YOMAR",YOMAR,,,,,,,,,,,,
"YOMAR 215/50/17 95W SKYRACE P03",yomar-215-50-17-95w-skyrace,,3273,"Es un neumático de alto rendimiento diseñado para ofrecer seguridad y estabilidad en todo tipo de condiciones. Su medida 215/50 R17 proporciona un equilibrio ideal entre confort, agarre y maniobrabilidad. El índice de carga 95 permite soportar vehículos medianos y grandes con total confianza. La clasificación de velocidad W garantiza un excelente desempeño hasta 270 km/h, ideal para conducción deportiva. Su diseño de banda de rodadura optimiza la tracción en superficies secas y mojadas, reduciendo el riesgo de aquaplaning. La tecnología XL (Extra Load) ofrece mayor resistencia y durabilidad bajo cargas elevadas. En conjunto, el SKYRACE P03 combina rendimiento, seguridad y confort, siendo una opción confiable para conductores exigentes.",,Publicada,,0,"2025-10-29 12:22:25",1,closed,620,,,no,no,12,78000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-3.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (3) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-215-50-17-95w-skyrace/,0,,,simple,,"Aro > 17|Ancho > 215|Alto > 50",,,,,,,,,,,,,
"YOMAR 215/55/17 98W SKYRACE P03",yomar-215-55-17-98w-skyrace-p03,,3275,"El 215/55/17 95W XL SKYRACE P03 YOMAR TIRE es un neumático de alto rendimiento diseñado para brindar máxima estabilidad y confort en carretera. Su medida 215/55 R17 ofrece un excelente equilibrio entre agarre, control y suavidad de manejo. Con un índice de carga 95, soporta vehículos de mayor peso sin comprometer la seguridad. La clasificación de velocidad W permite alcanzar hasta 270 km/h con un desempeño confiable. Su diseño de banda de rodadura mejora la adherencia tanto en superficies secas como mojadas, reduciendo el riesgo de deslizamiento. La tecnología XL (Extra Load) proporciona mayor resistencia y durabilidad en condiciones exigentes. En conjunto, el SKYRACE P03 combina eficiencia, seguridad y confort para una conducción superior.",,Publicada,,0,"2025-10-29 12:31:11",1,closed,621,,,no,no,2,75000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-3.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (3) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-215-55-17-98w-skyrace-p03/,0,,,simple,,"Aro > 17|Ancho > 215|Alto > 55",,,,,,,,,,,,,
"YOMAR 215/60/16 95V SKYRACE P03",yomar-215-60-16-95v-skyrace-p03,,3277,"El YOMAR 215/60/16 95V SKYRACE P03 es un neumático diseñado para ofrecer un equilibrio perfecto entre rendimiento, confort y seguridad. Su medida 215/60 R16 proporciona una excelente estabilidad en curvas y una conducción suave en todo tipo de caminos. Con un índice de carga 95, soporta vehículos medianos y SUV con total confianza. La clasificación de velocidad V garantiza un desempeño seguro hasta 240 km/h, ideal para conducción urbana y en carretera. Su avanzado diseño de la banda de rodadura mejora el drenaje del agua, reduciendo el riesgo de aquaplaning y aumentando la tracción en superficies mojadas. La estructura reforzada del SKYRACE P03 ofrece mayor durabilidad y resistencia al desgaste. En conjunto, este neumático combina eficiencia, agarre y confort para una experiencia de manejo segura y placentera.",,Publicada,,0,"2025-10-29 13:18:38",1,closed,622,,,no,no,8,60000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-2.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (2) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-215-60-16-95v-skyrace-p03/,0,,,simple,,"Aro > 16|Ancho > 215|Alto > 60",,,,,,,,,,,,,
"YOMAR 215/60/17 96H SKYRACE P03",yomar-215-60-17-96h-skyrace-p03,,3278,"El YOMAR 215/60/17 96H SKYRACE P03 es un neumático versátil y confiable, creado para entregar un balance sobresaliente entre rendimiento, comodidad y seguridad. Su medida 215/60 R17 asegura una pisada firme y estable, ofreciendo un manejo suave y preciso tanto en trayectos urbanos como en carreteras. Con un índice de carga 96, está preparado para soportar el peso de vehículos medianos y SUV sin comprometer su desempeño. La clasificación de velocidad H garantiza un comportamiento estable y seguro hasta 210 km/h, ideal para conductores que buscan confianza y control en cada viaje. Su banda de rodadura de diseño optimizado favorece la evacuación del agua, mejorando el agarre en superficies húmedas y reduciendo el riesgo de deslizamiento. Además, su estructura reforzada contribuye a una mayor resistencia al desgaste y una vida útil prolongada, manteniendo un andar cómodo y silencioso.
En resumen, el YOMAR SKYRACE P03 combina durabilidad, tracción y confort, ofreciendo una experiencia de conducción segura, estable y agradable en cualquier condición de manejo.",,Publicada,,0,"2025-11-04 15:23:36",1,closed,623,,,no,no,6,75000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-1.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-215-60-17-96h-skyrace-p03/,2,,,simple,,"Aro > 17|Ancho > 215|Alto > 60",YOMAR,,,,,,,,,,,,
"YOMAR 215/70/16 100H SKYRACE P05",yomar-215-70-16-100h-skyrace-p05,,3279,"El YOMAR 215/70/16 100H SKYRACE P05 es un neumático diseñado para brindar excelente rendimiento, confort y durabilidad en todo tipo de terreno. Su medida 215/70 R16 ofrece una mayor altura de perfil, proporcionando una conducción suave y estable, ideal para SUV y camionetas. Con un índice de carga 100, soporta pesos elevados con total seguridad y confianza. La clasificación de velocidad H permite alcanzar hasta 210 km/h manteniendo un desempeño óptimo. Su diseño de banda de rodadura con surcos profundos mejora la tracción en superficies mojadas y secas, reduciendo el riesgo de aquaplaning. La estructura reforzada del SKYRACE P05 garantiza una mayor resistencia al desgaste y a los impactos. En conjunto, este neumático combina seguridad, durabilidad y confort, ideal para quienes buscan confianza en cada viaje.",,Publicada,,0,"2025-11-04 15:31:07",1,closed,,,,no,no,,,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/b179d641-d500-42a4-8f22-91eef42f79b7.jpg ! alt :  ! title : b179d641-d500-42a4-8f22-91eef42f79b7 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-215-70-16-100h-skyrace-p05/,0,,,simple,,"Sin categorizar",,,,,,,,,,,,,
"YOMAR 225/65/17 102H SKYRACE P03",yomar-225-65-17-102h-skyrace-p03,,3280,"El YOMAR 225/65/17 102H SKYRACE P03 es un neumático de alto desempeño diseñado para ofrecer seguridad, confort y durabilidad en cada trayecto. Su medida 225/65 R17 proporciona excelente estabilidad y agarre, ideal para SUVs y crossovers. Con un índice de carga 102, soporta mayores pesos sin comprometer el rendimiento ni la seguridad. La clasificación de velocidad H permite alcanzar hasta 210 km/h, garantizando un manejo suave y controlado. Su diseño de banda de rodadura optimiza la tracción tanto en superficies secas como mojadas, reduciendo el riesgo de aquaplaning. Además, su estructura reforzada mejora la resistencia al desgaste y prolonga la vida útil del neumático. En conjunto, el SKYRACE P03 combina confort, rendimiento y confianza para una experiencia de conducción superior.",,Publicada,,0,"2025-11-04 15:54:48",1,closed,626,,,no,no,12,85000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-225-65-17-102h-skyrace-p03/,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 65|Marca > YOMAR",YOMAR,,,,,,,,,,,,
"YOMAR 225/70/16 103H SKYRACE P05",yomar-225-70-16-103h-skyrace-p05,,3281,"El YOMAR SKYRACE P05 225/70 R16 103H es un neumático diseñado para SUV y camionetas ligeras.
Ofrece un excelente equilibrio entre rendimiento en carretera y tracción en superficies mixtas.
Su diseño de banda de rodadura con bloques anchos mejora la estabilidad y el agarre en curvas.
Cuenta con canales profundos que optimizan la evacuación de agua, reduciendo el riesgo de aquaplaneo.
Su compuesto de caucho avanzado proporciona mayor durabilidad y resistencia al desgaste.
El índice de carga 103H asegura un desempeño confiable a velocidades de hasta 210 km/h.
Ideal para conductores que buscan seguridad, confort y larga vida útil en todo tipo de caminos.",,Publicada,,0,"2025-11-04 15:52:12",1,closed,627,,,no,no,4,78000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/b179d641-d500-42a4-8f22-91eef42f79b7-1-1.jpg ! alt :  ! title : b179d641-d500-42a4-8f22-91eef42f79b7 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-225-70-16-103h-skyrace-p05/,0,,,simple,,"Aro > 16|Ancho > 225|Alto > 70",,,,,,,,,,,,,
"YOMAR 265/65/17 112T SKYRACE AT08",yomar-265-65-17-112t-skyrace-at08,,3286,"El YOMAR SKYRACE AT08 265/65R17 112T es un neumático All-Terrain diseñado para SUVs y pickups.
Ofrece buen equilibrio entre uso en carretera y fuera de ella, con tracción estable en diversas superficies.
Su índice de carga 112 soporta hasta 1.120 kg, ideal para vehículos medianos.
El índice de velocidad T permite circular hasta 190 km/h de forma segura.
Posee un perfil alto que mejora el confort y la absorción de impactos.
Destaca por su precio competitivo y durabilidad en el mercado.
Es una opción económica y funcional, aunque con menor respaldo que las marcas premium.",,Publicada,,0,"2025-11-05 17:09:55",1,closed,632,,,no,no,1,118000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/11/2f26458d-109b-4665-b26c-4a1c73e3988d.jpg ! alt :  ! title : 2f26458d-109b-4665-b26c-4a1c73e3988d ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-265-65-17-112t-skyrace-at08/,0,,,simple,,"Aro > 17|Ancho > 265|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
"YOKOHAMA 195/55/R16 ES32 87V",yokohama-195-55-r16-es32-87v,,3288,"La Yokohama ES32 195/55 R16 ES32 87V es un neumático diseñado para autos compactos y familiares que priorizan eficiencia y confort.
Está fabricada con compuesto “nano BLEND” que combina polímero de baja resistencia a la rodadura con micro-sílice, lo que favorece el ahorro de combustible, buen agarre en mojado y resistencia al desgaste.
Su dibujo de banda incluye hombros potentes, “Lightning Grooves” y canales rectos anchos, que mejoran la evacuación de agua y reducen el riesgo de aquaplaning. 
Gracias a su perfil de contacto optimizado, ofrece estabilidad de conducción, desgaste más uniforme y un rodaje con menor ruido. 
La medida 195/55 R16 con índice de carga 87 y velocidad V (hasta 240 km/h según índice) es adecuada para vehículos medianos con uso mixto urbano y carretera. 
En resumen, es una opción sólida para quienes buscan una llanta con buen equilibrio entre rendimiento, confort y eficiencia",,Publicada,,0,"2025-11-06 10:52:38",1,closed,503477,,,no,no,12,125000,95000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/11/195-55-16-yh.webp ! alt :  ! title : 195 55 16 yh ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-195-55-r16-es32-87v/,0,,,simple,,"Aro > 16|Ancho > 195|Alto > 55|Marca > YOKOHAMA",195/55/R16|yokohama,,,,,,,,,,,,
"MINNELL 225/60/17 99H SAFY M06",,,3308,"Falta descripiocn","Falta descripcion corta...
Además, agregar galeria de imágenes",Borrador,,0,"2026-04-18 10:15:22",1,closed,,,,no,no,,80000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! title : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! desc : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! caption : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella",,https://neumaticosfreire.cl/?post_type=product&p=3308,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 60|Marca > MINNELL",MINNELL,,,,,,,,,,,,
"YOMAR TIRE 225/60/17 99V SKYRACE P05",,,3309,,"Falta por agregar:

- Imagen de la marca(no existe en la biblioteca la marca YOMAR)
- Mejorar etiquetas
- ",Borrador,,0,"2026-04-18 10:36:35",1,closed,673,,,no,no,,80000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/a610-2.webp ! alt :  ! title : a610 (2) ! desc :  ! caption : ",,https://neumaticosfreire.cl/?post_type=product&p=3309,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 60|Marca > YOMAR",P05|YOMAR,,,,,,,,,,,,
"YOMAR TIRES 97W SKYRACE P03",,,3310,,"Falta:
- Imagen principal acorde
- Icono Yomar
Descripciones",Borrador,,0,"2026-04-18 10:43:43",1,closed,644,,,no,no,,85000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8-1.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/?post_type=product&p=3310,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 55|Marca > YOMAR",P03|YOMAR,,,,,,,,,,,,
"MINNELL 225/55/17 94W SAFY M06",,,3311,,"Falta imagen correspondiente
",Borrador,,0,"2026-04-18 10:50:46",1,closed,636,,,no,no,,80000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/11/195-55-16-yh.webp ! alt :  ! title : 195 55 16 yh ! desc :  ! caption : ",,https://neumaticosfreire.cl/?post_type=product&p=3311,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 50|Marca > MINNELL",MINNELL,,,,,,,,,,,,
"YOMAR TIRES 225/45/17 97W SKYRACE",,,3312,,"Producto en SIGA pero sin stock ni precio",Borrador,,0,"2026-04-18 10:59:15",1,closed,646,,,no,no,,,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/YOKOHAMA-BLUEARTH-ES32.jpg ! alt :  ! title : YOKOHAMA-BLUEARTH-ES32 ! desc :  ! caption : ",,https://neumaticosfreire.cl/?post_type=product&p=3312,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 45|Marca > YOMAR",YOMAR,,,,,,,,,,,,
"MINNELL 235/65/17 104H SAFY M06",,,3313,,"Revisar si la imagen corresponde al neumático",Borrador,,0,"2026-04-18 11:06:13",1,closed,,,,no,no,,88000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! title : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! desc : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! caption : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella",,https://neumaticosfreire.cl/?post_type=product&p=3313,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 65|Marca > MINNELL",MINNELL,,,,,,,,,,,,
"YOMAR TIRE 235/65/17 104H SKYRACE",,,3314,,"REvisar que la imagen corresponda al producto",Borrador,,0,"2026-04-18 11:09:42",1,closed,629,,,no,no,,88000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-LING-LONG-235-65-18R-CROSSWIND-HP010.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-235-65-18R-CROSSWIND-HP010 ! desc :  ! caption : ",,https://neumaticosfreire.cl/?post_type=product&p=3314,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 65|Marca > YOMAR",YOMAR,,,,,,,,,,,,
